gene,score
DSC1,0.8667413142959264
PCDHGA9,0.8664307349172207
SERP2,0.8664137695469344
PHLDB1,0.8662040775701971
NINJ2,0.866012934398306
THSD7A,0.8659631693121336
PER1,0.8657663710168136
ZNF468,0.8657145700862068
ST8SIA4,0.8652343370046393
SAP25,0.8648065834684912
VAMP5,0.864696195459162
CMTM3,0.8643374344288436
FBL,0.8643349461745352
PLEKHB1,0.863833449828876
EYS,0.8636490928050998
GAB1,0.8634489014357225
DNAL1,0.8634351029345565
ANO6,0.8633971005051159
DIRC3,0.8631534777878066
ERCC6,0.8630869735362848
ARID4A,0.8630792825684215
CTDSPL,0.8630154927761454
ABCC4,0.8629365472530806
LRRC37A,0.8628503631720269
MARC1,0.8627655363205958
TNNT2,0.8623787258780714
HADH,0.8623723921398311
CCDC148,0.8623520336954873
ABCA2,0.8623158409055436
PICK1,0.8622423243009703
JADE1,0.8622332761034844
GUCY1A3,0.862102303444875
DTNA,0.8620201910526898
ECM2,0.8617467092836769
CBS,0.8615974140251589
CLN6,0.8615700432277634
TEX29,0.8613162412882825
ZNF730,0.8609773862924334
PLA1A,0.8607351208047468
DUSP23,0.8603630136831367
RSU1,0.8601361301311763
ZDHHC22,0.8595952741264533
MMD,0.8592718010663299
ZBTB34,0.8591399235879722
MMD2,0.8591365305139149
DOCK9,0.8590609780649073
NPY1R,0.8590532870970441
PIBF1,0.8589824849517166
CD5,0.8589103255767662
ACTL10,0.8587395408492187
SUSD2,0.8586282480201411
PLEKHH2,0.8585194434453728
SCIN,0.8584165201989699
PLCXD1,0.8577946828267472
NUP155,0.8573110566711227
SLC6A9,0.8573024608835113
CCDC34,0.857302460883511
CHRM5,0.8572694349626877
ARHGAP10,0.856934877860644
LRRN3,0.8568489199845276
NFKB1,0.856332041703142
ADGRD1,0.8561632928200291
TATDN2,0.8561619355904065
PTPRJ,0.8558830249029018
BCL2,0.8556423428497748
ESRP2,0.8554930475912569
RAB31,0.8552808673602111
TAGLN,0.8552365311925297
FAM186B,0.8551505733164134
FSCN3,0.855119357035087
CHDH,0.855082938040206
EMP3,0.8550288750602274
LONRF3,0.8548361484537761
CCDC85C,0.8545567853563973
SLC19A3,0.8544681130210349
STX8,0.8538885759720594
CREBL2,0.8536431436152525
UBALD1,0.8535065158332147
TMEM133,0.8534470239347449
RAB11FIP3,0.8532490946147387
GPR34,0.8529235857101817
POLR3C,0.8529054893152098
ISG20,0.8526383412844369
TICAM2,0.8526084822327338
NCOA5,0.8524976418135305
UTP14A,0.8524779619839985
FAM65C,0.8523858965745784
SLC25A24,0.8523773007869672
CNKSR3,0.8523666691549208
CAPN5,0.8523478941451378
SNTA1,0.8523316073896628
HIST2H3C,0.8523128323798798
ABCG1,0.8522327558321289
CTBS,0.8520746385810617
AGFG2,0.8520427436849237
F8,0.8520153728875287
MYBPC1,0.8519723939494707
ZNF416,0.8519269267571037
HTR3B,0.8518719589573763
NINL,0.8513471635031907
LYRM1,0.8512788496121715
SKIL,0.8512519312246508
CHSY3,0.851232477600056
SLC6A15,0.85116868780778
CBLN4,0.851145614904191
TYROBP,0.851058073593514
USP53,0.85095763860142
KIF16B,0.8508531319204574
TRPM3,0.8508497388464004
CLEC4A,0.8507470418049343
TMEM2,0.8507212544420995
F2RL1,0.8505658516502782
FOXD4L3,0.8502697493875503
ZNF781,0.8498761527969111
TRDMT1,0.8495072125444211
TANGO2,0.8492882461652607
ANKRD18A,0.8492674353110433
MSTO1,0.8491416653659881
C1QTNF5,0.8489493911694116
GSTCD,0.848755759743212
RBM27,0.8485304596258119
PARVG,0.8483142077058972
ANKRD53,0.8481610669634477
FAM118A,0.8479045505647211
AKAP2,0.8476656781510913
KCNMB4,0.8475885422675237
SETD9,0.8475645645441858
ITGA11,0.8474580220187887
HLA-DRA,0.8472861062665556
MAN2B2,0.8472334005161996
ST3GAL1,0.8471739086177298
NMD3,0.8471472164351458
CCL28,0.8471417875166543
FURIN,0.8471198456377511
AMN,0.8469762055026617
ADAMTS18,0.8469375244584093
RBM11,0.8468352798268173
PPP3CC,0.8466061342254857
PDZD7,0.8464432666707381
SLC4A7,0.8463464509576385
ETS2,0.8463417006539583
FAM47E,0.8461200198155524
TMEM243,0.8460170965691498
MTBP,0.8459992263791148
CAV1,0.8458999224117066
SESN1,0.8456529066203397
RPL5,0.8455508881936856
SUMO3,0.8452056994595966
CCDC160,0.8451050382625652
ZNF492,0.844991935793991
EPHB6,0.8449163833449832
XRCC1,0.8446304603044269
PCDHA11,0.8446275196402441
SELL,0.8444841057100912
SEMA3B,0.8443350366565102
C12orf73,0.8443031417603724
FAM120A,0.8441644781338994
TJP3,0.8440966166527556
TMCO6,0.8440651741664914
TRIM59,0.8439201768017791
PRDX6,0.8438907701599495
SOX10,0.8437810607654325
RCSD1,0.8436138953168791
SLC11A1,0.8435862983145471
RTTN,0.843471160001538
ISYNA1,0.8434403961300861
CERS1,0.843411668103068
KCTD12,0.8430798254602706
PCYT1B,0.843033227243218
CYP4F3,0.8428572398021159
CD86,0.8426260583563496
DPYSL3,0.8426079619613774
ZNF618,0.8425292426432498
ABCA8,0.8422550822594254
FAM149A,0.8421426584056624
TIFA,0.8419960776063901
FYCO1,0.8416741879808268
CD160,0.8416556391759809
F11R,0.8416386738056945
PPM1D,0.841511999040891
ZNF852,0.8414746752262614
TMEM256-PLSCR3,0.8414737704065134
SRGAP3,0.8414129212784197
FAM133B,0.8412482440841753
NXT1,0.8412439461903695
PFKFB3,0.8411122949169489
C7orf61,0.8407019591609607
ZFP36L1,0.8406759455931881
BEND7,0.8405755106010945
ZNF23,0.8401626865907975
ABHD14A-ACY1,0.8400665494925095
ZNF599,0.8399993666261761
LGR5,0.8397419454077005
RNASE6,0.8396862989931617
CATSPERB,0.8393972090834859
BRF2,0.8393725527453363
PLIN1,0.8393465391775642
EXOC3,0.8393329668813351
FAM107A,0.839287047279094
KL,0.8387439292249992
SEC14L2,0.8384953299990725
DCTN5,0.8384555179301345
LRRC55,0.8382621127088722
ERF,0.8382336108867913
NRDE2,0.8380874824973928
ZSCAN30,0.8377707955853845
MMRN1,0.8376352988280326
LGALS1,0.8372437380818275
ZNF541,0.8370397012285191
MLX,0.8369349683426192
ATP6AP1L,0.83632873911106
UTP6,0.8360839853690648
PLA2G4B,0.8359557271697012
SUPT6H,0.8359154626908887
TBX18,0.8358987235255397
ZNF521,0.8358758768268877
CLCA4,0.8356014902381261
FA2H,0.8355272950187409
CA1,0.8355125916978263
MYH15,0.8354175856242237
SPP1,0.8351092682948895
MED21,0.8350461571174254
PAH,0.834990736907824
EBF3,0.8349366739278453
SMIM10,0.8348111301877276
NPIPB5,0.8347222316474282
KIF15,0.8346939560302845
ARID3B,0.8345338029347831
ELF1,0.8344736324215013
BCAR1,0.8344037350959222
RABGAP1L,0.8343722926096584
LACTB,0.8342897278075995
SATB1,0.834244034410295
PCDHGA5,0.8342055795709801
TMC6,0.8340517602137189
DSE,0.8339248592439779
PPIG,0.8339187517106749
CD69,0.8336382575886105
TUBB6,0.8336147322751465
TPD52L1,0.833026147028685
SCN1B,0.8330003596658502
GIT1,0.8328594339900065
DSC2,0.8328510644073317
RABEPK,0.8328223363803137
PLD4,0.8325676296210843
PRKCQ,0.8325382229792547
SYNE2,0.8322369180029724
QPRT,0.832152769766353
IFNLR1,0.8316958357933117
LILRA4,0.8315476715594797
TIE1,0.8315413378212394
BAIAP2L2,0.8315245986558901
RPIA,0.831484560382015
MAP6,0.8314067458836356
PLXNB3,0.8312113048179389
SNRK,0.831159956297206
CELSR1,0.8311305496553772
CNTN2,0.8310102086288137
NCK1,0.8307441916227264
MAFB,0.8304293143502152
PRR18,0.830330462792681
MRPL22,0.8301562849910761
WDR78,0.8298956969034806
SMOC2,0.8298165251754783
SULT1A4,0.8297391630869737
CARD6,0.8296751470897603
ADAT3,0.8296679085317719
C11orf70,0.8294206665354676
ATP6V1E2,0.8292976110496589
FFAR4,0.8291808893020899
LRRC37A2,0.8291435654874606
C10orf105,0.8291098609518249
CARD11,0.8289983419178105
GALNT7,0.8287938526546282
COLEC12,0.8284751298981852
CAPNS1,0.828471963029065
MYOM2,0.8284398419279903
MYLIP,0.8283672301431647
AKAP3,0.8283545626666848
TTN,0.8282308285660642
ZNF727,0.8279381193773939
NOL6,0.827737249393205
DYSF,0.8276279924085622
TRAPPC13,0.8276044670950987
PUF60,0.82759564510255
AHI1,0.8275445227867544
TMEM88B,0.8274703275673696
CHKB,0.8273954537331732
RNASEH2B,0.8272158470130769
FAM89B,0.8271203885295998
C1QTNF3,0.8269423652440641
TPM3,0.8269204233651601
GPATCH4,0.8268806112962223
PCDH7,0.8268552763432614
PRKAR2B,0.8267987251089742
PPARG,0.8265180047819722
CLDN15,0.8265170999622238
PRDM1,0.8263542324074766
CD151,0.8263225637162757
SLC10A5,0.8261811856305576
ST6GALNAC2,0.8261454452504883
FAM212B,0.8259898162537297
CAPN13,0.8259886852290439
RASSF4,0.8259755653426893
TMEM102,0.8259685529896376
IQCA1,0.8259644813007689
BGLAP,0.8259350746589399
PRSS3,0.8258868930073268
MSH6,0.8256233642555485
PRMT6,0.8254252087306057
ANKRD26,0.8252365538130233
PLEKHG4,0.8251406429196727
TGIF1,0.8249827518735421
WIPI1,0.824902901530729
NARS2,0.8248621846420422
MXD4,0.8246515878455561
PPP2CB,0.8245188055474499
ZNF383,0.8244249304985333
SEPT10,0.8244199539899159
TFEC,0.8242559554104826
MFAP4,0.8242116192428016
SEMA6C,0.8240942188804213
COBLL1,0.8239458284416518
WNT2B,0.8239069211924619
METTL21B,0.8238198322916596
ZNF669,0.8238125937336712
ADAM28,0.8237320647760459
ZBED9,0.8236553813023523
KIAA0319,0.8232690232697021
AKR1E2,0.8231579566455621
DDX3Y,0.8230109234364152
C16orf71,0.822960253530494
ACVR1,0.8229299420689156
KDM6B,0.8229145601331894
MB21D2,0.8228946540987202
BMP2K,0.8228200064694612
ITGA5,0.8227903736226945
WDR31,0.8227587049314938
SLC5A6,0.8227507877586936
CD44,0.8226304467321303
STK17A,0.8224542330860913
C5,0.8223522146594372
HLX,0.8220986389248934
ZHX3,0.8220843880138528
SLC17A9,0.8219574870441123
PSMA6,0.8218190496225769
KSR1,0.8217432709686324
ZNF540,0.8216654564702529
SLC4A11,0.8215740696756448
DNAJC21,0.8215532588214268
CNOT6,0.821477480167482
CACNA1I,0.8213922009061769
CASQ2,0.8213729734865195
NPLOC4,0.8213247918349067
LATS1,0.8212969686276375
MS4A6A,0.8209739479773887
MIEN1,0.8208570000248825
SNRPB2,0.8201810996726815
ACBD6,0.8200992134854334
TSKU,0.8200232086265515
POLR1B,0.8198383991929011
PXYLP1,0.8197612633093327
LHFP,0.8196712337443476
XKR6,0.819448421881256
ANKRD39,0.8194420881430154
WFIKKN1,0.8192651958821653
OXER1,0.8192093232626897
WASF3,0.8190686237917827
SCUBE3,0.818924078836945
ITIH5,0.8189116375654013
RABL2A,0.818903494187664
PCDH19,0.8188858502025665
HIST1H1D,0.8188616462742916
WDHD1,0.8188019281708844
CCDC17,0.8187958206375812
DENND2A,0.8186829443739437
KLB,0.8185759494386726
COL18A1,0.8185739135942381
COQ3,0.8183879731359016
PHLPP1,0.8182642390352814
HEATR4,0.8182321179342064
KLHL13,0.8181409573445348
EDN3,0.8180097584809886
ATAD3A,0.8177098107343289
FBXL22,0.8175426452857759
MYO10,0.8174944636341634
LTC4S,0.8174394958344365
HIGD1B,0.8174388172196246
DOK4,0.8173494662694507
KDM3B,0.8171782291320291
KLRG1,0.8170680673276373
NCAM2,0.8170192070612133
CNTNAP3B,0.816866971138512
ZNF143,0.8168457078744199
SYCP3,0.8167638216871723
PEPD,0.8167454990872631
SCRN1,0.8166434806606088
CRHR1,0.8165914535250648
CIDEB,0.8165423670537036
HDAC5,0.8165190679451767
NUP153,0.8164163709037112
PCIF1,0.8162982919265197
NXN,0.8162661708254442
TTC9C,0.8162489792502209
MAP3K3,0.8161428891346981
C11orf45,0.815961698980042
SH2D1B,0.8158899920149659
FAM133A,0.8158004148598547
GABARAP,0.8156988488430749
KCNJ8,0.8156775855789826
ATG13,0.8156766807592343
KLHL3,0.8156606202086968
B4GALT2,0.8155511370191165
SRGN,0.815335111304139
GCOM1,0.8153014067685042
SFXN2,0.8147449426231178
HMBOX1,0.8146822838555274
NYAP2,0.8145614904190901
CHCHD5,0.8145540256561641
IRAK3,0.8145535732462896
NPFF,0.8144241840222405
ZNF836,0.8143246538498948
TCTEX1D1,0.8142649357464876
IFNAR2,0.8142126824060062
HPDL,0.8142058962578919
NIPAL4,0.8141355465224379
CNN1,0.8139971091009034
GATC,0.8139095677902266
ABHD12B,0.8135650576709486
FOXD4L4,0.8134343112172767
ZBTB16,0.8133793434175497
CALML4,0.8133388527337999
FAM13B,0.8132639788996037
POU3F1,0.8131587936038294
TGFBR2,0.8128835021953189
SLC16A6,0.8127527557416468
FBXO3,0.8127516247169609
CDYL2,0.8127439337490978
C6orf203,0.8127185987961371
CSDC2,0.8125871737276538
SPTAN1,0.8124480576913072
PSD4,0.8123792913904139
AKAP5,0.8122603075934736
ZNF605,0.8121582891668194
EEF1G,0.8121558009125107
ZNF586,0.8119988146861296
SGCG,0.8119924809478896
VANGL1,0.8116418632953085
ST6GALNAC3,0.8115335111304137
DTX1,0.8115237843181164
NUTM2B,0.811281292625493
RPS6KC1,0.811263422435458
ZNF547,0.8110915066832248
ZNF354A,0.8110611952216468
SPDYE1,0.8107298049887238
ERAL1,0.8103608647362339
DDX20,0.8102280824381274
CREB3L2,0.8101998068209838
XPR1,0.8101828414506977
SLX1B,0.8099046093780041
LDLRAD3,0.8098136749932706
GRAMD3,0.809747396946686
CDC42EP3,0.8095879224659958
TFPI,0.8095356691255144
CGN,0.8092972491217593
FAM150B,0.809140262895378
SSFA2,0.8091058797449314
CD37,0.8090208266885632
KIF20B,0.8089330591729492
B3GNT2,0.808846196477084
PPARGC1B,0.8087455352800531
ENOSF1,0.8087389753368756
GOLPH3L,0.8086772213890341
IFT46,0.8084430992790849
RPL3,0.8081741416088147
DHX16,0.8081549141891572
NOMO3,0.8081255075473276
IFIT1,0.8078855041090129
GREB1L,0.807852478188189
CPVL,0.8075737937056214
FAM86B2,0.807347588768473
BRPF1,0.807298049887237
TCEAL2,0.8072238546678517
RHPN2,0.8072059844778172
PPP1R11,0.8071878880828455
PDZD9,0.8070804407376997
EFCAB10,0.8070444741526929
HSPA1L,0.806925037945878
KCNK9,0.8069182517977636
FAM129B,0.8068904285904946
KCNJ5,0.8068101258378069
TPPP3,0.8067777785317943
TCEAL8,0.8067173818135757
ZNF789,0.8066696525718369
TUBGCP6,0.8066479368978706
PTEN,0.8066124227227384
CNNM3,0.8065676341451828
CBFB,0.8065380012984166
INSM1,0.806517416649136
CXXC4,0.8064986416393523
NFASC,0.8060708881032039
SNRNP27,0.8057983111539393
MAK16,0.8057965015144418
PCBP3,0.8057161987617546
C21orf33,0.8056741246434443
DGKG,0.8056662074706443
TRA2A,0.8056562544534097
DCAF6,0.8053990594398717
LRRTM4,0.8051025047672691
CPSF3L,0.805102504767269
DGKD,0.8050473107626046
HNF4G,0.8049188263583043
C19orf12,0.8048283443834444
ITGB8,0.80465733345096
NPC2,0.804646928023851
RPS3,0.8044756908864291
MARCH2,0.8044711667876863
SSPN,0.8042813808454182
FAM229A,0.8041730286805241
IGSF22,0.8041069768388764
NKAPL,0.80407259368843
SNX33,0.8040397939725433
FAM198B,0.8039495382026208
CCDC93,0.8038520438747098
MED30,0.8038176607242629
TMEM81,0.8038165296995773
RPL7,0.8037534185221128
SHC2,0.8036916645742712
NPIPB3,0.8035025572468145
TRAF3IP2,0.8032213845099382
LAIR1,0.8030942573352605
RBM44,0.8030306937479218
SLA,0.8028590042006255
YES1,0.8027212453939021
ANO5,0.8026970414656275
ARHGEF4,0.8026843739891466
SAPCD1,0.8026110835895107
PAN3,0.8025491034367317
YDJC,0.8024366795829686
PHLDB3,0.8024120232448196
SOCS6,0.8022604659369296
IDE,0.8021215761055199
ZNF557,0.8020858357254504
ITGB2,0.8019921868814711
VIM,0.801597459266146
PAQR9,0.8015542541231504
IZUMO1,0.8014992863234234
ARRB1,0.8014468067780044
FAM106A,0.801419888390484
LAMA1,0.8013135720700237
CDH20,0.8012072557495639
SLC31A2,0.8011835042311635
SPECC1L,0.801143918367162
SMC4,0.8010281014393422
GPAM,0.8010265180047819
CLEC5A,0.8009862535259695
ASPN,0.8007801808282268
AOC2,0.800776109139358
CDC42EP1,0.800774073294924
FAM193B,0.8004616842767208
MARCH8,0.8003757264006047
C21orf62,0.8003022097960312
ADARB1,0.8002164781248519
PLAA,0.8001977031150682
RRP9,0.8001653558090559
