gene,score
EEF1A1,0.870448360805923
SERPINA5,0.8704015363839336
CD58,0.8703187453769362
POLR3C,0.8700031894896137
SERPINE1,0.86965438147653
ADGRD1,0.8695681973954764
PTGDR2,0.8694365461220552
MCF2L,0.8692227824564497
SSBP3,0.8688407223176052
SMC4,0.8686853195257846
SLC23A3,0.8684837709267851
PRKX,0.8684396609640398
DNAJC21,0.8682442198983434
PLSCR1,0.8682123250022056
MATN3,0.8679564872182906
ITGB2,0.8678913401963914
SLCO4A1,0.8678343365522295
PDE11A,0.8673545558805367
TPD52L1,0.8673409835843077
ZFR,0.8671231482298334
NINL,0.8671129690076619
SBF1,0.8669914969564129
MAFB,0.8669568876010287
SLC9A2,0.8669046342605473
ADRA1A,0.8666901919801305
AGA,0.8666141871212478
GRM2,0.8665449684104805
RPL34,0.8665429325660462
VAMP5,0.8665076445958508
ZNF143,0.8664377472702715
WNT5A,0.8660617946647307
CAV1,0.8659667885911275
CD86,0.8657788122883571
ABHD14A-ACY1,0.8657258803330644
ZNF852,0.8656132302743635
DNAJC2,0.8652949599277953
F2RL1,0.8649692248183012
C3orf67,0.8647303524046718
KLB,0.864706600886271
LRRTM4,0.8643096112215748
ZSCAN30,0.8642274988293895
LRRC55,0.8642152837627837
METTL21B,0.8638596896015857
BANK1,0.8638481531497909
HYAL2,0.8637029295801416
CCL28,0.8635780644548354
FAM167A,0.863576707225212
SLC25A18,0.863523096655108
AGO2,0.8634240188926362
VSIG2,0.8632462218120371
GPNMB,0.8632034690789164
SLC38A6,0.8630833542572902
FAM120A,0.863005313553973
MCOLN1,0.8629483099098124
JRK,0.8628146227919574
SEC24B,0.8625920371338026
ZDHHC22,0.8625296045711496
PCDHGA10,0.8623932029940488
PALM2,0.8623117692166751
FMNL3,0.8619731404257628
GOLGA8A,0.8619378524555679
FAM129B,0.8618693123596116
HSPB2-C11orf52,0.8618611689818745
