gene,score
GPR63,0.9295977850012558
FANCB,0.9291695790552322
MYRF,0.9291071464925797
MACROD1,0.9290569289965322
TMEM237,0.9289856744413302
PCDHB9,0.9288988117454654
CD55,0.9288567376271555
NPIPB6,0.9288105918199775
RPS17,0.9286219369023946
CSK,0.9285038579252027
CDPF1,0.9284658554957624
AGFG2,0.9284583907328361
NAPSA,0.9282256258525099
MYCN,0.9281788014305199
ZNF212,0.9281645505194798
RSG1,0.9280871884309748
VASH2,0.9279440007057593
RWDD4,0.9277187005883587
QPRT,0.9277173433587361
ZNF850,0.9276725547811805
AGAP4,0.9276657686330664
CCDC144NL,0.9274845784784098
GSTM1,0.927346819671687
TNFAIP8,0.9272701361979924
ATOX1,0.9271676653614644
ZNF492,0.927143235228252
HLA-DMA,0.9270285493251177
CHODL,0.9270075122659628
ZSWIM7,0.9269572947699161
LRRIQ3,0.9269369363255727
LTC4S,0.9269247212589665
MAN1A1,0.9268283579557405
ZNF285,0.9268039278225285
CDC7,0.9267489600228014
PRX,0.9266994211415657
RFX1,0.926592878616169
KIF15,0.9263377194470647
RHOC,0.9261687443590143
TRIM8,0.9260425220040854
DTWD2,0.9259895900487926
CCDC138,0.9259380153231227
RABGGTA,0.9258742255308468
RPL3,0.9258640463086754
C10orf90,0.9258314727977255
RLBP1,0.9256753913910929
ST8SIA4,0.9256502826430691
CSNK2A3,0.9256102443691936
PPP4R1,0.9256075299099478
PLEKHD1,0.9254433051255777
FOXN2,0.9254263397552914
SMARCAL1,0.9252594005116755
HTR1D,0.925178645349114
KITLG,0.9251738950454331
SEPHS1,0.9251263920086313
CD72,0.9250544588386189
SLC6A4,0.9249553810761475
BICD1,0.9249194144911407
MICA,0.9247864059880974
PDLIM3,0.9247701192326229
ENOX2,0.9241844746503434
MRPS27,0.9241634375911889
EGLN1,0.9241403646876001
RPL8,0.9238200584965967
AK6,0.9237725554597952
ZNF419,0.9237372674896003
ANTXR1,0.9236565123270382
CUL3,0.9236266532753344
MME,0.923571006860796
SNRK,0.9232941320177255
CCDC34,0.9232344139143179
KIF1B,0.9231638379739276
SLC31A2,0.9230539023744737
CDHR3,0.9230070779524836
CSGALNACT1,0.9230057207228609
IFFO2,0.9229812905896481
TOMM22,0.9229134291085035
ACSF3,0.9229127504936919
MYO1B,0.922876105293874
LRRC37A2,0.922774991686969
CD180,0.9227322389538474
SLC16A8,0.9227132377391267
CFP,0.9224641861033257
DYRK1A,0.9224010749258613
OPN4,0.9221282717716596
IFNLR1,0.9221160567050531
TMEM65,0.9219531891503063
SCIN,0.9218710767581214
E2F4,0.9218154303435823
PRKG1,0.9217740348400842
ERMAP,0.9215392341153238
GALNT4,0.9215331265820209
CFAP57,0.9215324479672096
ERF,0.9213403999755696
PFKFB3,0.921119171547038
KCNQ4,0.9210947414138262
CIC,0.9209773410514456
ADM5,0.9209183015628503
SKP2,0.9208409394743451
SCYL1,0.92075882708216
FAM151B,0.9206421053345907
HAS3,0.9205511709498575
GLB1,0.9205396344980625
HMBOX1,0.9203794814025611
TET2,0.9203136557658509
ZNF689,0.9202620810401805
PGLS,0.9202254358403623
TCP11L2,0.9201826831072415
PVALB,0.92011617885572
KCNE3,0.9200931059521302
CHSY3,0.9200109935599456
RGMB,0.9200062432562659
WWC2,0.9199933495748479
DCTN5,0.9199356673158747
GRIN3B,0.9198969862716229
METAP1D,0.919821660027552
TMEM165,0.9197870506721678
WTIP,0.9195597147103334
PRDX6,0.9194450288071988
IFT122,0.9194362068146501
SERPINA5,0.919369023948317
NPIPB5,0.9193547730372763
MEPE,0.9192312651415934
KLHL4,0.9191722256529972
DKK2,0.9191097930903441
MSRB3,0.9190914704904355
LAMA3,0.9189191023283272
TCTEX1D1,0.9187263757218765
DDX3X,0.9187012669738529
DTNA,0.9186469777889376
SLC35A1,0.9185037900637218
KANSL1,0.9184786813156992
TRAPPC12,0.9184257493604056
BCL2,0.918404033686439
FLNA,0.9184033550716276
ANAPC15,0.9183836752420961
CCDC89,0.918357887879261
ZNF398,0.9182031637022511
KLRG1,0.9181909486356452
PTPRJ,0.9181163010063859
TMEM133,0.917938503925787
RNASE6,0.917792601741325
SNTB1,0.9177749577562282
RGMA,0.9177437414749011
ACCS,0.9176772372233797
OXGR1,0.9174146132913494
GPR180,0.917323000291804
FURIN,0.9172089930034812
CARD10,0.9171424887519591
SAMD4A,0.9171397742927138
COQ3,0.9171289164557306
CAPN9,0.9170753058856268
PPM1M,0.9170590191301516
RAB40A,0.9169477263010745
TNS1,0.9168364334719974
ARMC6,0.9165276637327884
GLYCTK,0.916309149763503
TRIL,0.9162969346968968
SRRM3,0.9161842846381968
NPIPA2,0.9160309176908101
ZNF586,0.9157194334923558
ADAMTS5,0.915594568367049
TBC1D8B,0.9155165276637327
KIF3B,0.9153733399385177
MAP3K1,0.9152783338649151
ATP6V1E2,0.9152606898798179
PCDHB5,0.9151344675248881
PDYN,0.9151093587768641
CERS1,0.9150163885476964
RGPD1,0.9148433417707779
LSP1,0.9147096546529226
ZNF575,0.9145243928093975
GCNT4,0.9144592457874983
FOXK2,0.9144124213655087
RPS27A,0.9143011285364314
CREBL2,0.914187121248108
SYT2,0.9140595416635562
TTC9C,0.914040540448836
BUD13,0.9140066097082633
CTDSP1,0.9139624997455196
ZNF23,0.9135953691325266
CSF2RA,0.9135105422810961
RNF207,0.9134915410663752
PTCHD1,0.9133904274594701
LILRA2,0.9131895574752816
SH3PXD2B,0.9131793782531099
ZBTB22,0.9131047306238507
KLHDC2,0.9130857294091295
SRM,0.9130450125204435
NAV2,0.913030082994592
SMYD5,0.9129337196913657
KIF20B,0.9129058964840963
ARPC4,0.9128149620993626
SULT1C4,0.9126853466703765
SATB1,0.912467511315902
ADAR,0.9124295088864609
UBALD1,0.912406435982872
ARL2,0.9123718266274878
PTPN20,0.9121838503247174
SGPP2,0.9121383831323506
EEF2K,0.9120426984439364
PLEKHA4,0.912034555066199
CD300LF,0.9119870520293971
RTKN,0.9119341200741046
RPL5,0.9117006765789669
ZNF337,0.9116708175272628
BRK1,0.9115948126683812
SNX7,0.9113810490027755
C9orf69,0.9111842507074559
ZNF362,0.9111638922631122
ABCC11,0.9109745587307188
KIAA0922,0.9109277343087291
GYG1,0.9108429074572978
POC1B,0.9108279779314463
CHMP1A,0.9104167373557096
RASGRP3,0.9103380180375819
ATG13,0.9102898363859688
CHCHD5,0.9100794657944202
ZNF747,0.9099797094171382
FBRS,0.9099674943505318
LAMA1,0.9099457786765653
MS4A7,0.9098331286178652
PKIG,0.9097347294702055
SHISA5,0.9097062276481244
ZNF709,0.9095813625228183
FAM64A,0.9095657543821554
VPS28,0.909491785367707
SSRP1,0.9094883922936504
PCDH18,0.9093893145311791
FAM110C,0.9093777780793842
GPR26,0.9093669202424016
KCNMB4,0.909327560583337
SPTAN1,0.9091626571841553
CCDC71L,0.9091239761399033
BAD,0.9090846164808396
APLNR,0.908946857674116
ZNF599,0.9087249506307726
IFI27L2,0.9086754117495364
NIPAL4,0.9085383315576244
SSNA1,0.9084507902469476
MED9,0.9084331462618502
EDA,0.9084270387285471
SH3YL1,0.9083557841733453
PARD3,0.908286565462578
COLEC12,0.9082824937737091
PURG,0.9081474494262307
KAT5,0.9076493461546292
LY6K,0.9076398455472692
SRRD,0.9076004858882052
JAZF1,0.9075536614662151
MYCT1,0.907491907518373
ZKSCAN2,0.9073588990153302
RFX8,0.9072150326753029
MDFI,0.9071383492016095
ARRDC1,0.9070759166389567
MSL2,0.9070704877204648
ARHGAP28,0.9069802319505428
C3orf58,0.906938836447044
SERP2,0.9067033571074721
CIDEB,0.9064760211456374
DGKD,0.9062561499467288
ZNF547,0.9061530004953889
HLA-DRA,0.9061082119178335
TNFRSF12A,0.9060953182364161
KL,0.9060193133775335
LIN28B,0.9060016693924361
ARHGAP1,0.9058985199410965
ZNF496,0.905873411193073
CNNM1,0.9057750120454129
ANG,0.905734295156726
PSMA4,0.9057315806974804
CIB1,0.9056352173942546
CHEK1,0.905492029669039
CPNE6,0.9054709926098841
FA2H,0.9052938741440972
TOX,0.9051846171594539
COG5,0.905170366248414
CLCN7,0.9051554367225616
C15orf39,0.9048358091463706
NUS1,0.9048107003983468
WDR66,0.9047285880061617
KLHL6,0.9046519045324684
DNAJC5G,0.9044971803554583
LHFP,0.9043349914155228
CERKL,0.9043078468230649
CDH6,0.9039128930028029
ANKLE1,0.9039061068546881
TMEM52B,0.9038782836474188
ANKHD1-EIF4EBP3,0.9036862356557797
LPP,0.9036428043078465
RELB,0.903388323753554
C19orf44,0.9033828948350624
SPDYE2,0.903370001153645
ARHGAP18,0.9033177478131637
SSFA2,0.9031888109989888
FUT10,0.9031480941103023
SLC6A13,0.9029906554740467
OPN3,0.9028854701782717
POU3F1,0.9028264306896765
ID4,0.9027775704232522
ZNF12,0.9026961366458786
SEMA3G,0.9026900291125753
NEURL1,0.9025773790538754
CIDEA,0.9025475200021715
KANK2,0.902468800684044
TMEM51,0.9023486858624179
CPNE8,0.9022991469811823
RCC2,0.9021206712857716
NUDCD1,0.9020453450417012
C10orf107,0.9020297369010378
CARD14,0.902005306767826
RFPL2,0.902004628153014
MAPK3,0.9019781621753681
CSRP2,0.9019774835605563
A4GALT,0.9019462672792296
CKAP2,0.9018166518502435
PDE11A,0.9016707496657823
GLDC,0.9016171390956778
BCL2L2-PABPN1,0.9015085607258466
PRMT6,0.9014644507631029
NES,0.9014434137039474
MATN3,0.901340264252607
ATP2B4,0.9013137982749612
RAD21L1,0.9012038626755072
ZFYVE1,0.9011332867351161
SART1,0.9010647466391597
RERGL,0.9010267442097195
HIGD1B,0.9010199580616046
ZNF561,0.900926309217625
PLA1A,0.9007491907518376
PNPLA4,0.9007281536926827
RANBP3L,0.9007193317001336
FLRT3,0.9005469635380261
LAMA2,0.900161510325124
BET1L,0.900149295258518
NXT1,0.9000855054662419
EFCAB12,0.9000257873628356
CYB5R3,0.8999192448374377
GOLGA8M,0.899833060756384
MGST3,0.8997590917419364
NAA38,0.8996620498238995
ADORA2A,0.8996430486091792
NPR3,0.8996131895574753
NOVA2,0.8995229337875529
ZNF697,0.8995039325728325
TBL1X,0.8994184271065899
TOP1MT,0.8993763529882808
KIAA1671,0.8991435881079538
ANO6,0.8990764052416208
RRAGC,0.8990696190935061
RAB31,0.8990485820343515
SLX1A,0.8989576476496176
TAF11,0.8989515401163143
ZMYND15,0.8987737430357154
EBF3,0.8987506701321267
TMEM8A,0.8987289544581595
G2E3,0.8986631288214492
RPL15,0.8985165480221773
ZNF549,0.8984724380594334
CFI,0.8983706458377161
HVCN1,0.8982993912825138
CCNE2,0.8982681750011875
CITED4,0.8981758833868309
EXOG,0.8980964854538914
CES3,0.8980788414687937
C5AR1,0.8980496610319014
NEURL1B,0.8980048724543465
PLEKHM1,0.897996050461797
RAB11B,0.8979465115805615
LDLRAP1,0.8979091877659322
GLIS2,0.897876614254983
ARRB1,0.8978508268921478
FBRSL1,0.8978365759811072
SPAG7,0.8978345401366727
MVB12A,0.8978060383145917
