,gene,all-related_score,abeta-related_score,tau-related_score,CERAD_score,BRAAK_score,PLAQUES_score,TANGLES_score,ABETA_IHC_score,TAU_IHC_score
5492,KCND3,0.5635776787754171,0.6120358693168838,0.5151194882339504,0.613284441398218,0.6173803975325567,0.7140034270047978,0.5369321453050038,0.5088197395476354,0.39104592186429066
5493,FBXO15,0.5635694539639023,0.5773196253141423,0.5498192826136624,0.6537354352296095,0.4716579849211789,0.6368108293351612,0.37157984921178894,0.4414126113776559,0.8062200137080195
5494,CDH9,0.5635592871830021,0.5437018505825909,0.5834167237834132,0.4377368060315287,0.5941816312542836,0.5606607265250171,0.6280836189170665,0.6327080191912269,0.5279849211788896
5495,PABPC1L2B,0.5635536897418324,0.518936714644734,0.6081706648389308,0.4490651130911584,0.7517964359150102,0.38552090472926653,0.643001370801919,0.7222241261137771,0.4297141877998629
5496,MAGOH,0.5635405528901074,0.7420157642220699,0.3850653415581449,0.6704996572995201,0.30265455791638113,0.8624455106237149,0.2454715558601781,0.6931021247429746,0.6070699108978753
5497,MICAL2,0.5635025131368517,0.6413342472012795,0.485670779072424,0.6233248800548321,0.32744893762851257,0.713528444139822,0.4023783413296781,0.5871494174091844,0.7271850582590814
5498,UBN1,0.5634560201050949,0.5002341786611835,0.6266778615490062,0.6580562028786843,0.5949513365318713,0.3881254283755997,0.6969013022618232,0.4545209047292666,0.5881809458533241
5499,ABCA3,0.5634359150102811,0.576270047978067,0.5506017820424951,0.5784681288553801,0.5404873200822484,0.7273762851267992,0.502686086360521,0.4229657299520221,0.6086319396847156
5500,PPIL4,0.5633878227096184,0.5143148275074252,0.6124608179118116,0.5930870459218646,0.6664023303632624,0.5071309115832761,0.6811596984235777,0.442726525017135,0.4898204249485949
5501,POP5,0.5633490975554033,0.642039067854695,0.4846591272561115,0.338659355723098,0.42981494174091855,0.8353365318711445,0.3294276901987663,0.7521213159698423,0.6947347498286498
5502,SAMD8,0.5632843271647247,0.4628400731094358,0.6637285812200138,0.6051370801919124,0.6088389307745029,0.3806984235777932,0.6452165867032214,0.4026847155586017,0.7371302261823169
5503,PPP6R3,0.5632485720813343,0.5182515421521591,0.6082456020105096,0.5165435229609322,0.5121884852638793,0.4916833447566829,0.5776065798492119,0.5465277587388622,0.7349417409184374
5504,BIN1,0.5631920265021705,0.5238213388165409,0.6025627141877999,0.35856956819739544,0.580543522960932,0.4280397532556544,0.6142248115147362,0.7848546949965729,0.6129198080877316
5505,LRCH4,0.5630153072880968,0.4856454192369202,0.6403851953392734,0.4687210418094586,0.7011370801919122,0.4511973954763536,0.641401644962303,0.5370178204249485,0.5786168608636052
5506,BCKDK,0.5629848069453964,0.6101937400045694,0.5157758738862235,0.3987477724468814,0.4643241946538725,0.7540226182316654,0.4207964359150103,0.6778108293351613,0.6622069910897875
5507,TMEM134,0.5629664153529815,0.45851313685172496,0.6674196938542382,0.3310966415352983,0.5153276216586704,0.4964228923920495,0.6849259766963673,0.5480198766278271,0.8020054832076765
5508,HSD17B14,0.5629409412839845,0.6555257025359835,0.4703561800319854,0.7246586703221386,0.3745565455791639,0.8024893762851267,0.4632789581905413,0.4394290610006853,0.573233036326251
5509,APH1B,0.5629291752341785,0.5721194882339501,0.5537388622344069,0.6102796435915009,0.44855380397532535,0.6680089102124742,0.447709389993146,0.4380699108978752,0.7649533927347495
5510,ZNF628,0.5629195796207448,0.5756924834361434,0.5501466758053462,0.7493180260452363,0.4360932145305002,0.6016339958875941,0.5014132967786155,0.37612542837559976,0.7129335161069227
5511,ZNF775,0.5629095270733379,0.5261667809001599,0.5996522732465158,0.5233653187114463,0.5590363262508568,0.5797553118574365,0.6224338588074021,0.4753797121315971,0.6174866346812885
5512,RXFP1,0.5629055289010738,0.5035218185972127,0.6222892392049351,0.4374256339958876,0.572798492117889,0.5511864290610007,0.6280438656614121,0.5219533927347496,0.6660253598355038
5513,COX7C,0.5628487548549236,0.5271309115832762,0.5985665981265708,0.5210452364633311,0.4942241261137766,0.4829204934886909,0.5949211788896505,0.5774270047978068,0.7065544893762852
5514,HP1BP3,0.5628164267763308,0.5157699337445738,0.6098629198080877,0.4805455791638109,0.5993625771076081,0.4919191226867716,0.6256716929403702,0.5748450993831389,0.6045544893762852
5515,SLC35F1,0.5628051176604979,0.6589310029700708,0.4666792323509252,0.7080644276901988,0.4363152844413981,0.7055133653187113,0.3861706648389307,0.5632152159013023,0.5775517477724469
5516,LRRC7,0.5627876399360292,0.5066618688599497,0.6189134110121087,0.4254921178889649,0.5565983550376971,0.5560520904729266,0.6007251542152161,0.5384413982179577,0.6994167237834131
5517,GLTSCR1,0.5627507425177061,0.7046031528444138,0.4208983321909985,0.4666072652501715,0.4527745030843046,0.8213721727210412,0.3526154900616861,0.8258300205620286,0.4573050034270048
5518,SLC30A10,0.562747087045922,0.3942202421750058,0.7312739319168381,0.1528834818368746,0.6229266620973266,0.3990239890335846,0.8028368745716246,0.6307532556545582,0.7680582590815631
5519,PYURF,0.5626951108064885,0.5649294037011651,0.5604608179118119,0.4921288553803974,0.6144297464016452,0.4962590815627143,0.5962796435915011,0.7064002741603835,0.4706730637422893
5520,ARHGEF33,0.5626658670322139,0.5935275302718758,0.531804203792552,0.5837169294037011,0.5379945167923236,0.6500795065113093,0.4650376970527759,0.5467861549006168,0.5923803975325567
5521,ASB7,0.5626466758053462,0.687517934658442,0.4377754169522503,0.467842357779301,0.4929513365318712,0.8085688827964361,0.5131939684715556,0.7861425633995891,0.3071809458533241
5522,ARFGAP2,0.5625931002970072,0.5746600411240576,0.5505261594699566,0.5089431117203563,0.5016435915010281,0.6099444825222755,0.5516552433173407,0.6050925291295407,0.598279643591501
5523,HSD17B3,0.562586017820425,0.5465282156728354,0.5786438199680147,0.5029568197395478,0.5414002741603839,0.6190027416038383,0.5630047978067171,0.5176250856751201,0.6315263879369432
5524,FIBP,0.5625522047064199,0.5932821567283526,0.5318222526844871,0.5250527758738861,0.5376662097326936,0.5961898560657983,0.4983920493488692,0.6586038382453734,0.5594084989718985
5525,ACIN1,0.5625180488919351,0.6713296778615488,0.4537064199223213,0.5494928032899246,0.3584742974640166,0.7193605209047291,0.3980644276901988,0.745135709389993,0.6045805346127484
5526,NKD1,0.562492574822938,0.6828327621658669,0.4421523874800092,0.6675236463331048,0.3095387251542152,0.7787313228238517,0.2990226182316656,0.6022433173406442,0.7178958190541468
5527,HACE1,0.562438999314599,0.6533778843957047,0.4715001142334931,0.7107703906785471,0.4696456477039067,0.6256696367374911,0.4535969842357778,0.6236936257710759,0.4912577107607949
5528,ENTPD2,0.5623140278729725,0.6685743660041124,0.4560536897418324,0.4533872515421522,0.3867882111034956,0.7499561343385879,0.3854455106237149,0.8023797121315971,0.5959273474982866
5529,NECAB2,0.5623045464930319,0.4752028786840303,0.6494062143020335,0.24164222069910896,0.7830322138450998,0.4031363947909528,0.8094557916381083,0.780830020562029,0.35573063742289257
5530,NUP98,0.5622893534384282,0.5982410326707791,0.5263376742060772,0.753729952021933,0.4384050719671007,0.5600753941055518,0.5023680603152845,0.4809177518848526,0.6382398903358466
5531,NID2,0.5622764450536898,0.5888288782270963,0.5357240118802833,0.3927025359835505,0.6019999999999999,0.5612254969156959,0.5708999314599039,0.8125586017820424,0.43427210418094586
5532,MAFG,0.5622372629655015,0.6365503769705277,0.4879241489604753,0.6522789581905414,0.4038752570253601,0.6645311857436603,0.4114914324880057,0.5928409869773816,0.64840575736806
5533,DHX36,0.5621919122686772,0.6401377655928716,0.4842460589444826,0.4737888965044549,0.4832995202193283,0.6935880740233035,0.4752083618917067,0.7530363262508567,0.4942302947224126
5534,PAK1,0.5621909984007311,0.5003221384509938,0.6240598583504681,0.5294167237834132,0.6106600411240573,0.4722193283070599,0.6505270733379025,0.4993303632625086,0.6109924605894446
5535,MYO5B,0.5621368517249258,0.5596004112405758,0.5646732922092758,0.3919259766963675,0.6411350239890335,0.4586298834818371,0.5727052775873888,0.8282453735435231,0.48017957505140507
5536,ATXN7L3,0.5621201736349097,0.5462540552890108,0.5779862919808088,0.5730287868403017,0.5915311857436599,0.5522035640849897,0.6347484578478411,0.513529814941741,0.5076792323509254
5537,MRPS34,0.5620884167237835,0.4794587617089332,0.6447180717386338,0.6391069225496917,0.5329431117203564,0.4375668265935573,0.6410897875257029,0.3617025359835505,0.7601213159698421
5538,ERGIC1,0.562034612748458,0.6628709161526162,0.4611983093443,0.6426634681288556,0.430115832762166,0.7530520904729268,0.4220801919122688,0.5928971898560662,0.5313989033584648
5539,TMUB2,0.5620301576422206,0.6786493031756912,0.4454110121087503,0.5293077450308429,0.4566237148732009,0.7195154215215903,0.4383187114461961,0.7871247429746401,0.4412906100068539
5540,DDX21,0.5620090244459676,0.5753831391363947,0.5486349097555402,0.7037738176833446,0.5757368060315282,0.5988307059629883,0.5313536668951336,0.42354489376285137,0.5388142563399589
5541,GNL3,0.5619561343385879,0.5961599268905643,0.5277523417866118,0.5868039753255655,0.41974640164496224,0.6089506511309114,0.4302330363262509,0.5927251542152158,0.733277587388622
5542,FAM227A,0.5619489376285126,0.5391409641306832,0.5847569111263421,0.5962556545579166,0.5143680603152844,0.5148224811514737,0.5796538725154214,0.5063447566826593,0.6602488005483208
5543,SLC9A6,0.5619146675805345,0.5080945853324196,0.6157347498286497,0.5351528444139823,0.6344640164496229,0.5029835503769706,0.6336168608636049,0.4861473612063058,0.5791233721727211
5544,QSER1,0.5617956362805574,0.5092896961389078,0.6143015764222071,0.4791802604523647,0.7410788211103493,0.5358923920493488,0.7548581220013709,0.5127964359150101,0.3469677861549005
5545,SUMO1,0.5617491432488005,0.5537491432488005,0.5697491432488005,0.4082015078821107,0.5623029472241261,0.6342926662097327,0.5602583961617547,0.618753255654558,0.586686086360521
5546,TBC1D15,0.5616350239890336,0.5182108750285586,0.6050591729495086,0.4264030157642222,0.5278841672378338,0.6955825908156273,0.5108869088416726,0.4326470185058262,0.7764064427690195
5547,GREM2,0.561610121087503,0.4981617546264565,0.6250584875485493,0.1875339273474983,0.5931692940370118,0.6655517477724467,0.6023043180260454,0.6413995887594244,0.6797018505825908
5548,PI4KA,0.5615620287868404,0.5097751884852639,0.6133488690884169,0.4871082933516108,0.6577642220699111,0.5433687457162442,0.6787087045921867,0.4988485263879368,0.5035736806031529
5549,PHKA1,0.561537697052776,0.6019024445967559,0.5211729495087961,0.4812433173406442,0.4289924605894449,0.7073296778615494,0.4326182316655245,0.6171343385880739,0.7019081562714188
5550,POLRMT,0.5614817226410783,0.5520500342700478,0.5709134110121087,0.5759581905414667,0.5648341329677864,0.5942878684030157,0.5628779986291979,0.4859040438656613,0.5850281014393419
5551,ZXDB,0.5614623029472241,0.6332816997943799,0.4896429061000684,0.5194537354352295,0.4802117888965043,0.6309602467443456,0.4338101439342013,0.7494311172035644,0.5549067854694997
5552,ZNF493,0.561406557002513,0.4295469499657299,0.6932661640392963,0.6813447566826593,0.6544756682659356,0.44355723098012334,0.6235510623714873,0.16373886223440715,0.801771761480466
5553,UBR4,0.5614000456933973,0.5942346355951565,0.5285654557916379,0.7348101439342016,0.39067923235092544,0.4863255654557914,0.4727799862919808,0.5615681973954764,0.7222371487320081
5554,CIRBP,0.5613979894905188,0.5863819968014623,0.5364139821795751,0.5554797806716931,0.4918951336531872,0.601129540781357,0.4969897189856068,0.6025366689513367,0.6203570938999318
5555,FMO3,0.5613184829792095,0.5535062828421292,0.5691306831162897,0.28344345442083624,0.5379609321453049,0.7288190541466757,0.642616860863605,0.6482563399588759,0.5268142563399588
5556,HEPH,0.5613122001370802,0.5753376742060773,0.5472867260680832,0.4383605209047295,0.5166346812885536,0.5489869773817684,0.5480575736806033,0.7386655243317338,0.5771679232350926
5557,RHOF,0.5612909527073339,0.5411955677404615,0.5813863376742061,0.4426298834818368,0.5458965044551062,0.6696545579163812,0.6673351610692261,0.5113022618231667,0.5309273474982864
5558,ARHGAP35,0.5612214987434315,0.4956952250399816,0.6267477724468812,0.4035222755311857,0.6381521590130225,0.4036888279643591,0.6482076764907471,0.6798745716244001,0.5938834818368743
5559,PGA5,0.5611304546493033,0.7865318711446198,0.33572903815398675,0.9493653187114462,0.3686744345442082,0.6820452364633315,0.22799451679232355,0.7281850582590816,0.4105181631254285
5560,CELF1,0.5611236006397076,0.4623011194882339,0.6599460817911811,0.4472241261137764,0.7538423577793009,0.4939780671692941,0.7590150788211102,0.4457011651816313,0.4669808087731322
5561,CHIC1,0.5611070367831849,0.5290178204249486,0.593196253141421,0.4431199451679233,0.7133303632625085,0.5786449623029474,0.6474455106237148,0.5652885538039755,0.41881288553803975
5562,RGS7BP,0.5610996116061229,0.6461108064884624,0.4760884167237835,0.6874283755997261,0.4166257710760797,0.6929595613433858,0.3910493488690885,0.5579444825222755,0.6205901302261824
5563,CACNA2D2,0.5610684258624629,0.5546833447566826,0.5674535069682433,0.445007539410555,0.5381740918437284,0.6798286497601096,0.5569191226867719,0.5392138450993831,0.6072673063742294
5564,LHFPL4,0.5610323280785927,0.5371887137308659,0.5848759424263195,0.6435215901302261,0.6222885538039756,0.4754420836189172,0.5932734749828646,0.4926024674434542,0.539065798492118
5565,BCL10,0.5609947452593099,0.5538553803975325,0.5681341101210874,0.6591048663468128,0.4772645647703906,0.567946538725154,0.5335202193283072,0.4345147361206306,0.6936175462645646
5566,MTDH,0.5609805803061458,0.5631473612063057,0.5588137994059861,0.7085147361206308,0.4930013708019192,0.5476148046607265,0.5555702535983552,0.4333125428375598,0.6278697738176836
5567,CRTAC1,0.5609782956362804,0.559079963445282,0.5628766278272789,0.7051562714187799,0.5814180945853322,0.5209102124742973,0.5469013022618231,0.4511734064427691,0.5603104866346815
5568,LAMB1,0.5609777244688142,0.5273031756911126,0.5946522732465157,0.4238039753255654,0.5293241946538723,0.5420226182316655,0.6475723098012338,0.6160829335161069,0.6070603152844413
5569,C21orf2,0.5609544208361893,0.5567029929175235,0.5652058487548549,0.5354660726525018,0.4226895133653188,0.4815318711446198,0.5135065113091158,0.653111034955449,0.7594215215901303
5570,VWF,0.5608839387708477,0.4743155129083848,0.6474523646333107,0.6565195339273476,0.6674084989718988,0.2626319396847156,0.6687779300891021,0.5037950651130911,0.6061706648389309
5571,FOXP4,0.5607930089102126,0.5008862234407129,0.620699794379712,0.3968190541466757,0.5470233036326252,0.5007292666209735,0.6585065113091155,0.6051103495544894,0.6565695681973956
5572,FOCAD,0.5606763765135938,0.5814567055060543,0.5398960475211333,0.7563228238519532,0.6296374228923923,0.4546799177518849,0.5411720356408499,0.5333673749143251,0.4488786840301575
5573,USP28,0.5605424948594928,0.4859150102810144,0.6351699794379712,0.5469410555174776,0.6940774503084306,0.3994818368745717,0.6607717614804662,0.5113221384509938,0.5506607265250169
5574,LRRC75A,0.5604928032899246,0.6259835503769705,0.4950020562028786,0.6494194653872514,0.4842926662097327,0.6274509938313916,0.4699753255654559,0.6010801919122686,0.5307381768334474
5575,GLUD1,0.5604178661183459,0.5820959561343386,0.5387397761023532,0.3979396847155586,0.4874208361891708,0.6607964359150104,0.5028430431802605,0.6875517477724468,0.6259554489376283
5576,YY1,0.5603882796435914,0.6167505140507197,0.5040260452364632,0.7472700479780674,0.460946538725154,0.6221596984235778,0.4469472241261137,0.4808217957505139,0.6041843728581218
5577,OSBPL1A,0.560376170893306,0.6112643363034044,0.5094880054832077,0.6835832762165868,0.6491213159698426,0.5465867032213847,0.6093673749143247,0.6036230294722416,0.26997532556545584
5578,GPSM2,0.5602964359150103,0.5617888965044551,0.5588039753255655,0.4304818368745717,0.6086127484578481,0.7200767649074707,0.6896531871144621,0.5348080877313227,0.3781459904043865
5579,POLE2,0.5602653644048435,0.5656435915010282,0.5548871373086589,0.35171350239890337,0.7102796435915009,0.5810226182316655,0.7019958875942426,0.7641946538725154,0.2523858807402332
5580,PGAP1,0.5602511994516793,0.5356081791181175,0.5848942197852409,0.5822302947224126,0.5029225496915695,0.5184729266620972,0.5498149417409185,0.5061213159698427,0.701945167923235
5581,SOD2,0.5602438885081106,0.534054832076765,0.5864329449394562,0.4324537354352296,0.6197984921178891,0.5217971213159699,0.5815188485263877,0.6479136394790954,0.5579814941740919
5582,CMC2,0.5602042494859493,0.535844185515193,0.5845643134567056,0.5618423577793007,0.6697107607950649,0.4662446881425633,0.6636120630568886,0.5794455106237149,0.4203701165181632
5583,IQCE,0.5602026502170436,0.6339476810600869,0.4864576193740004,0.5730630568882799,0.5722625085675118,0.5718732008224812,0.4543289924605894,0.7569067854694995,0.4327813570938999
5584,CCNA1,0.5601696367374914,0.6638478409869774,0.4564914324880054,0.6211384509938314,0.5137991775188485,0.7892604523646333,0.4902837559972583,0.5811446196024673,0.3653913639479096
5585,CSF3R,0.5601646104637878,0.4536463331048664,0.6666828878227095,0.4797210418094586,0.6118786840301575,0.4268101439342015,0.6571782042494859,0.454407813570939,0.7309917751884849
5586,CLMN,0.5601220013708019,0.5107105323280786,0.6095334704135252,0.3503399588759425,0.5035949280328993,0.5666867717614804,0.5731350239890333,0.6151048663468129,0.7518704592186428
5587,PFKFB4,0.5600931002970071,0.6265652273246516,0.4936209732693626,0.4406895133653187,0.5648642906100068,0.7180705962988345,0.4654667580534613,0.7209355723098014,0.4505318711446196
5588,TMED10,0.5600686543294494,0.5185362120173637,0.6016010966415352,0.5191843728581221,0.6234852638793695,0.4914989718985608,0.6161740918437284,0.5449252912954079,0.5651439342015077
5589,MGAT3,0.5600445510623714,0.5201569568197395,0.5999321453050035,0.449340644276902,0.7066065798492118,0.555896504455106,0.695084304318026,0.5552337217272104,0.3981055517477725
5590,PHKA2,0.5599099840073108,0.610658441855152,0.5091615261594699,0.5325675119945167,0.6159431117203561,0.6430808773132283,0.4782741603838244,0.6563269362577109,0.43326730637422894
5591,TTC25,0.5598624628741148,0.4933989033584648,0.6263260223897648,0.2741994516792323,0.4820843043180258,0.4692275531185745,0.5670472926662099,0.7367697052775874,0.8298464701850585
5592,SPATS2L,0.5598513822252684,0.497112405757368,0.6225903586931689,0.5669588759424262,0.5800712816997945,0.3660760795065113,0.6874098697738178,0.5583022618231664,0.6002899246058944
5593,SERPINE3,0.5597653644048437,0.6984327164724701,0.4210980123372172,0.9533666895133662,0.2736552433173407,0.9528869088416728,0.4093618917066484,0.18904455106237147,0.5802769019876626
5594,ABCB10,0.5597180717386337,0.4795857893534383,0.6398503541238291,0.4149794379712132,0.6356901987662783,0.3954297464016449,0.6840191912268676,0.628348183687457,0.5998416723783414
5595,ZNF774,0.5597170436371943,0.4505172492574822,0.6689168380169065,0.4659410555174776,0.644080877313228,0.4177347498286497,0.677061000685401,0.4678759424263193,0.6856086360520905
5596,SERINC4,0.5596473612063056,0.5871978524103268,0.5320968700022844,0.3897039067854698,0.7278005483207672,0.44258533241946535,0.5325229609321452,0.9293043180260454,0.33596710075394104
5597,MX1,0.5595334704135252,0.5587002513136852,0.5603666895133652,0.78728101439342,0.5659554489376283,0.4726648389307745,0.5241905414667581,0.41615490061686095,0.5909540781357093
5598,MTERF3,0.5594483664610462,0.5127482293808545,0.6061485035412381,0.657511309115833,0.8185832762165864,0.5871549006168607,0.7085017135023987,0.29357847840986984,0.29136052090472914
5599,SLC7A10,0.5594108978752571,0.6296113776559289,0.4892104180945853,0.5237553118574368,0.5162193283070595,0.7220520904729268,0.5342172721041811,0.6430267306374229,0.4171946538725153
5600,CHST15,0.5593769705277587,0.5109677861549006,0.6077861549006168,0.4889335161069226,0.6419691569568198,0.5025915010281012,0.6530226182316657,0.5413783413296779,0.5283666895133653
5601,DYNC2H1,0.5593672606808316,0.7022510852181858,0.4164834361434773,0.6017621658670322,0.3532481151473613,0.7639403701165177,0.3897840986977383,0.7410507196710077,0.5064180945853325
5602,EDA2R,0.5593369888051177,0.4501480466072654,0.6685259310029701,0.7618074023303634,0.8432090472926661,0.21869705277587406,0.7895867032213845,0.3699396847155587,0.3727820424948595
5603,CPAMD8,0.5593315055974412,0.750970984692712,0.3676920265021705,0.5776004112405758,0.537355037697053,0.7595037697052776,0.3598608636052091,0.9158087731322822,0.20586017820424946
5604,SPIN3,0.5593108293351612,0.6299531642677633,0.48866849440255894,0.7030233036326252,0.5735551747772449,0.4675791638108294,0.473512679917752,0.7192570253598354,0.4189376285126801
5605,ITGA7,0.5592962074480237,0.42921818597212696,0.6893742289239203,0.43340575736806025,0.6295832762165868,0.5092816997943796,0.6382172721041809,0.34496710075394105,0.8003221384509933
5606,ATP1A2,0.5592746173177975,0.529357779300891,0.589191455334704,0.3286572995202195,0.3955311857436599,0.6570753941055514,0.5197902673063739,0.6023406442769021,0.852252912954078
5607,MBP,0.5592701622115603,0.6081619830934427,0.5103783413296777,0.5075195339273473,0.4640740233036327,0.6086682659355719,0.4865270733379026,0.7082981494174091,0.5805339273474982
5608,AP2M1,0.5592425177061916,0.5937438885081107,0.5247411469042724,0.635352981494174,0.5069492803289926,0.5360699108978753,0.4897580534612749,0.6098087731322825,0.5775161069225497
5609,PPP1R12C,0.5592216129769247,0.5714066712360064,0.547036554717843,0.6293961617546266,0.4035455791638107,0.5123879369431118,0.5421267991775186,0.572435915010281,0.6954372858121997
5610,NCKAP5,0.5592133881654101,0.494149645876171,0.6242771304546494,0.68142220699109,0.5081775188485264,0.5469129540781359,0.6113790267306374,0.2541137765592872,0.7532748457847841
5611,RSL1D1,0.5590694539639022,0.6166988805117661,0.5014400274160383,0.5612200137080192,0.4092693625771077,0.6204653872515423,0.4593077450308429,0.6684112405757371,0.6357429746401643
5612,SCG5,0.5590486634681288,0.5462549691569568,0.5718423577793009,0.4781384509938313,0.5846997943797121,0.4982364633310487,0.6405887594242633,0.6623899931459906,0.4902385195339274
5613,PACRG,0.5590014850354126,0.3531736349097556,0.7648293351610694,0.3503125428375601,0.7238533241946541,0.288698423577793,0.7422433173406445,0.4205099383139135,0.8283913639479098
5614,NEU3,0.5589235777930089,0.5534201507882112,0.5644270047978067,0.5005805346127484,0.6262590815627143,0.5340418094585335,0.6643111720356409,0.6256381082933516,0.402710760795065
5615,TCERG1L,0.5588716015535754,0.6183493260223897,0.4993938770847613,0.6989054146675799,0.5401624400274161,0.5478917066483894,0.5942186429061,0.6082508567511994,0.36380054832076775
5616,HPS4,0.5588155129083846,0.3249469956591273,0.7926840301576421,0.4076812885538041,0.7632097326936256,0.2928101439342014,0.7953461274845783,0.2743495544893763,0.8194962302947221
5617,CHCHD6,0.5588119716700938,0.5246010966415354,0.5930228466986521,0.6221055517477726,0.5304503084304321,0.5021487320082249,0.5369129540781357,0.4495490061686088,0.7117052775873887
5618,MCM5,0.5588076307973499,0.6137548549234636,0.5038604066712361,0.5600281014393419,0.4357566826593557,0.7450363262508571,0.4488074023303632,0.5362001370801917,0.6270171350239893
5619,ZNF410,0.5587947224126113,0.5642668494402558,0.5533225953849666,0.6439431117203566,0.5179389993145989,0.4885428375599726,0.5697457162440028,0.5603145990404385,0.5722830705962985
5620,VPS33B,0.5587735892163582,0.6078345899017591,0.5097125885309572,0.5310589444825223,0.35071898560657977,0.6572117888965042,0.4333310486634681,0.6352330363262508,0.7450877313228239
5621,GAPDHS,0.5586682659355725,0.668975782499429,0.4483607493717158,0.8499307745030851,0.42692117888965053,0.575050034270048,0.4367710760795064,0.5819465387251543,0.4813899931459904
5622,CHST8,0.5585946995659128,0.5439122686771763,0.5732771304546495,0.5690822481151474,0.5797799862919809,0.5283817683344759,0.5727793008910212,0.5342727895819055,0.5672721041809461
5623,M1AP,0.5585694539639022,0.5149798949051863,0.6021590130226181,0.8027930089102127,0.5474153529814941,0.3381288553803977,0.6131734064427691,0.4040178204249486,0.6458882796435913
5624,PLK3,0.5585638565227324,0.5115953849668723,0.6055323280785926,0.5629712131596984,0.5736668951336531,0.32126250856751193,0.5785291295407813,0.6505524331734065,0.6644009595613433
5625,ZMYND8,0.5585550605437514,0.6742940370116517,0.4428160840758511,0.7279458533241946,0.4875915010281017,0.7097765592871831,0.3961843728581219,0.5851596984235775,0.4446723783413297
5626,PPP1R1A,0.5585373543522961,0.4131085218185972,0.7039661868859951,0.3910459218642908,0.6039732693625774,0.5945675119945165,0.7215757368060318,0.2537121315969842,0.7863495544893759
5627,ORC6,0.5584874343157414,0.559804203792552,0.5571706648389307,0.4090514050719671,0.5992734749828649,0.4889163810829337,0.5504180945853324,0.781444825222755,0.5218204249485948
5628,ATAD3C,0.5584846927119029,0.5909378569796663,0.5260315284441397,0.5216052090472926,0.5141994516792321,0.5409588759424261,0.5641103495544892,0.7102494859492804,0.4997847840986978
5629,CDK2AP2,0.5584355723098012,0.5053212245830476,0.6115499200365547,0.3214818368745716,0.5915071967100755,0.5233193968471557,0.5896045236463332,0.6711624400274158,0.6535380397532556
5630,MCHR1,0.5584064427690201,0.6425615718528673,0.4742513136851724,0.5335462645647706,0.5424208361891706,0.6763858807402329,0.5308094585332419,0.7177525702535984,0.3495236463331048
5631,CRYM,0.5583933059172951,0.559742746173178,0.557043865661412,0.4946024674434546,0.388356408498972,0.6503557230980125,0.5566209732693627,0.534270047978067,0.7261542152159012
5632,LYZ,0.5583922778158555,0.4818903358464701,0.6348942197852411,0.5062056202878684,0.5848430431802604,0.4998348183687456,0.6311473612063055,0.4396305688827963,0.6886922549691572
5633,KANSL1L,0.5583307059629883,0.5534573909070138,0.5632040210189627,0.3132398903358464,0.4549657299520218,0.5820376970527759,0.5490479780671693,0.7650945853324191,0.685598355037697
5634,SYNGAP1,0.5582021932830706,0.5203863376742061,0.5960180488919351,0.4555935572309802,0.5320089102124741,0.6452638793694311,0.5307998629198082,0.4603015764222069,0.7252453735435229
5635,ENTPD1,0.558170779072424,0.5364498514964587,0.5798917066483892,0.3210664838930775,0.5105215901302261,0.6115990404386565,0.4999389993145989,0.6766840301576419,0.7292145305003427
5636,PI4K2A,0.5581150331277129,0.5288030614576192,0.5874270047978066,0.6214420836189171,0.5307039067854693,0.4950514050719669,0.5504331734064429,0.4699156956819738,0.6811439342015079
5637,EMC6,0.5580611149188943,0.6054116975097099,0.5107105323280786,0.7056662097326939,0.5705106237148733,0.5935949280328994,0.544429746401645,0.5169739547635366,0.4171912268677176
5638,CALB1,0.5580166780900161,0.5559369431117204,0.5600964130683117,0.4627717614804661,0.4388896504455107,0.6722344071281701,0.5608259081562715,0.532804660726525,0.6805736806031528
5639,PTPN22,0.5580087959789809,0.6229362577107607,0.4930813342472012,0.6269609321453049,0.6580897875257026,0.7995229609321451,0.6055311857436597,0.442324880054832,0.2156230294722412
5640,SLCO4A1,0.5579731551290837,0.6756230294722411,0.4403232807859264,0.8666751199451679,0.26337011651816306,0.6941665524331726,0.2770226182316656,0.4660274160383826,0.7805771076079505
5641,PPM1K,0.5579620744802377,0.6200932145305004,0.495830934429975,0.6859739547635368,0.5340630568882796,0.4318492117888965,0.4978951336531872,0.742456477039068,0.4555346127484579
5642,DVL1,0.5579577336074937,0.5869392277815857,0.5289762394334017,0.4775311857436602,0.5612097326936257,0.6161953392734749,0.5450075394105549,0.6670911583276217,0.4807114461960244
5643,CASD1,0.5578762851267992,0.5162437742746174,0.5995087959789812,0.5145195339273476,0.5787758738862238,0.4855243317340643,0.5924900616860864,0.5486874571624402,0.6272604523646335
5644,FRMD3,0.5578428147132738,0.4368414439113548,0.6788441855151929,0.24048115147361204,0.8565421521590131,0.2909019876627827,0.7336319396847152,0.7791411925976695,0.4463584647018504
5645,ZEB1,0.5577783870230753,0.5842670779072425,0.531289696138908,0.4587470870459221,0.5755490061686087,0.6058588074023307,0.5170918437285811,0.6881953392734751,0.501228238519534
5646,PPIL2,0.5577088188256797,0.3665956134338588,0.7488220242175005,0.19894790952707336,0.8086072652501711,0.29294722412611385,0.8451281699794384,0.6078917066483893,0.5927306374228922
